id;nombre;referencias;precioa;preciob;precioc;costo;pesado;iva;existencia
10092;SALCHICHA VIENA BLONY 150GR;7,70216E+12;3400;3250;0;0;0;DIAN IVA 19%;-15
10093;TALCO VALNIS DAMA 200GR;7,70941E+12;3100;2850;0;0;0;DIAN IVA 19%;-6
10094;TALCO VALNIS FOR MEN 200GR;7,70941E+12;3100;2850;0;0;0;DIAN IVA 19%;-7
10095;TALCO VALNIS FOR MEN 85GR;7,70994E+12;2000;1800;0;0;0;DIAN IVA 19%;-8
10096;TALCO VALNIS DAMA 85GR;7,70941E+12;2000;1800;0;0;0;DIAN IVA 19%;-19
10097;CEROPISS 60ML;7,7073E+12;17000;0;0;0;0;DIAN IVA 19%;-1
10098;SHAMPOO COMBO CAPIBELL X3UNID;7,70382E+12;27000;0;0;0;0;DIAN IVA 19%;-3
10099;SONETTO CHOCOLATE X100U;7,70217E+12;8400;0;0;0;0;DIAN IVA 19%;-56
10100;TIRA PRESTOBARBA XTREME 18U;7,50221E+12;42000;0;0;0;0;DIAN IVA 19%;-1
10101;POOL UVA 3.020ML;7,70977E+12;5700;5167;0;0;0;DIAN IVA 19%;-44
10372;BARBIE ANILLO 13GR;7,70389E+12;1500;0;0;0;0;DIAN IVA 19%;-3
10102;COMARRICO ARGOLLITAS 250GR;7,70731E+12;1800;1700;0;0;0;DIAN IVA 5%;-305
10110;FLIPS CHOCOLATE 400GR;7,70281E+12;12800;0;0;0;0;DIAN IVA 19%;-11
10111;AREQUIPE EL ANDINO 500GR;7,70907E+12;7200;6950;0;0;0;DIAN IVA 19%;-421
10214;TINTE PASTILLA COLOR 1;7,70722E+12;2200;2000;0;0;0;DIAN IVA 19%;-9
10653;JUMBO CHUNCHY X12UNID;7,70201E+12;43900;0;0;0;0;DIAN IVA 19%;0
10173;PAPAS MARGARITAS 65GR;7,70219E+12;3700;3600;0;0;0;DIAN IVA 19%;-40
10192;SHAMPOO ANYELUZ CON AGUACATE 500ML;7,70989E+12;33000;0;0;0;0;DIAN IVA 19%;-21
10112;SOPA MAGGI SANCOCHO;7,70202E+12;2600;2500;0;0;0;DIAN IVA 19%;0
10170;AROMATEL MANDARINA 900ML;7,70219E+12;8200;8000;0;0;0;DIAN IVA 19%;-22
10114;BIGBOM X48 FUSION;7,70701E+12;15200;0;0;0;0;DIAN IVA 19%;-1
10212;AMPOLLA ANTI CAIDA 12ML;AMPOLLA ;1800;1600;0;0;0;DIAN IVA 19%;-11
10115;DUCALES X3 315GR;7,70203E+12;8600;8400;0;0;0;DIAN IVA 19%;-571
10117;CAFE SELLO ROJO 1.000GR;7,70203E+12;34000;0;0;0;0;DIAN IVA 5%;-33
10118;VELON SANTA MARIA N14;7,7073E+12;21900;21300;0;0;0;DIAN IVA 19%;-43
10120;FANATICOS SURTIDOS X15UNID SUPER RICOS;7,70215E+12;11000;0;0;0;0;DIAN IVA 19%;-7
10931;CHORIZO TERNERA CIFGUENTESX10UNID;CHORI;12800;12600;0;0;0;Excluido;-1
10122;SALMON LA SOBERANA ACEITE SOYA 101GR;7,70291E+12;4600;4480;0;0;0;DIAN IVA 19%;-250
10123;ATUN DOÑA MAGOLA 175GR;6,58325E+11;3500;3300;0;0;0;DIAN IVA 19%;-8
10125;KATORI MATA VOLADORES 235ML;7,70233E+12;8400;8100;0;0;0;Excluido;-16
10126;KATORI MATA VOLADORES 360ML;7,70233E+12;11400;11000;0;0;0;Excluido;-13
10127;SORIDERM CHAMPU ANTICASPA 250ML;7,70704E+12;15500;0;0;0;0;DIAN IVA 19%;-2
10128;AGUA OXIGENADA 60ML  10VOL;7,70666E+12;3100;0;0;0;0;Excluido;0
10129;SERVILLETA ELI PRACTICA 300UNID;7,70961E+12;3600;3470;0;0;0;DIAN IVA 19%;-38
10488;ELITE ULTRA X4 MEGA ROLLO X4;7,70955E+12;8200;0;0;0;0;DIAN IVA 19%;-99
10236;MORA 500GR;7,70951E+12;2100;0;0;0;0;DIAN IVA 5%;-25
10142;TRULULU MASMELOS CHOCOVAINILA 65GR;7,70299E+12;2000;1850;0;0;0;DIAN IVA 19%;-4
10138;CEPILLO VIAJER DENTAL PLUS;6,93474E+12;2400;2300;0;0;0;DIAN IVA 19%;-2
10132;PAPEL FAMILIA ACOLCHAMAX X4;7,70203E+12;7900;7600;0;0;0;Excluido;-161
10133;LIGAS AKARELLA ;7,70891E+12;1000;792;0;0;0;Excluido;-9
10134;AJO MOLIDO LA SAZON 50GR;7,70777E+12;1400;1300;0;0;0;Excluido;-11
10135;PALMOLIVE 110GR OLIVA ALOE 3200;7,50955E+12;2800;2700;0;0;0;DIAN IVA 19%;-264
10136;DOG CHOW ADULTOS MEDIANOS 350GR;7,70252E+12;4000;3850;0;0;0;DIAN IVA 5%;-11
10137;OKA LOKKA NANO 40GR;7,70299E+12;1400;0;0;0;0;DIAN IVA 19%;-4
10139;CEPILLO ESTUCHE TOP ORAL;7,45008E+12;2400;2300;0;0;0;DIAN IVA 19%;-5
10382;POLLO CON CHAMPIÑONES AL VINO 160GR;7,7011E+12;11300;0;0;0;0;DIAN IVA 19%;-1
10140;BOMBONERA SUPERCOCO;7,70299E+12;19000;0;0;0;0;DIAN IVA 19%;-11
10141;MIRRGO 8 KILOS;7,70309E+12;70000;0;0;0;0;DIAN IVA 5%;0
10143;TRULULU GOMITAS FEROZ 77GR;7,70299E+12;1800;1690;0;0;0;DIAN IVA 19%;-8
10231;JUGO HIT X6UNID;7,70713E+12;5600;0;0;0;0;DIAN IVA 19%;-1376
10144;TRIDENT 8.5GR;7,6222E+12;1400;0;0;0;0;DIAN IVA 19%;-12
10148;AGUA POOL 1000ML CHUPO;7,709E+12;1800;1667;0;0;0;Excluido;-360
10149;MAIZ PIRA SUDESPENSA 460GR;7,70731E+12;2600;2500;0;0;0;Excluido;-68
10151;TARRITO ROJO 330GR MAS 80GR FRESA ;7,70256E+12;26200;0;0;0;0;DIAN IVA 19%;-17
10152;VARSOL LA JOYA 1000ML;7,70209E+12;11600;11400;0;0;0;Excluido;-1
11288;TRATAMIENTO PANTENE BAMBU NUTRE Y CRECE 300ML;7,50044E+12;16500;0;0;0;0;DIAN IVA 19%;0
10529;WAFER JET COOKIES CREAM 22GR;7,70201E+12;2000;0;0;0;0;DIAN IVA 19%;-19
10154;TRIDENT MENTA X18;7,6222E+12;23500;0;0;0;0;DIAN IVA 19%;-71
10374;PROTECTORES SUAVE ACTIVE CARE X15UNID;7,70212E+12;1300;1100;0;0;0;Excluido;-17
10405;AZUCAR PROVIDENCIA 1K;7,7021E+12;4300;4240;0;0;0;Excluido;-2
10813;SALTIN NOEL QUESO MANTEQUILLA 133GR;7,70203E+12;2600;2500;0;0;0;DIAN IVA 19%;-125
10169;ARROZ GELVEZ 10K;7,70719E+12;41000;0;0;0;0;DIAN IVA 5%;-61
10307;DOLEX GRIPA ;D685;1300;0;0;0;0;Excluido;-163
11329;TARRITO ROJO KOLA GRANULADA 250GR;7,70256E+12;7600;0;0;0;0;DIAN IVA 19%;-11
10438;SHAMPOO VANART COCO KERATINA  600ML;6,5024E+11;7900;7500;0;0;0;DIAN IVA 19%;-70
10348;SHAMPOO EL VIVE LOERAL REPARADOR 680ML;7,50955E+12;29000;28000;0;0;0;DIAN IVA 19%;-3
10413;SALSA DE HUMO NORSAN ;7,70983E+12;2000;0;0;0;0;DIAN IVA 19%;-20
10199;DELECHITAS X18 243GR;7,70305E+12;3200;0;0;0;0;DIAN IVA 19%;-915
10370;FIDEOS DORIA 200GR;7,70209E+12;1400;1300;0;0;0;DIAN IVA 5%;-43
10155;PIN POP POLVO ACIDO X12UNID;7,70217E+12;6500;0;0;0;0;DIAN IVA 19%;0
10156;BIG BEN X100UNID;7,70299E+12;11300;0;0;0;0;DIAN IVA 19%;-4
10157;MENTA CHAO XTREME CEREZA X100UNID;7,70299E+12;6000;0;0;0;0;DIAN IVA 19%;-33
10158;MENTA CHAO XTREME ORIGINAL X100UNID;7,70299E+12;4500;0;0;0;0;DIAN IVA 19%;-48
10159;BIANCHI MOKA X100UNID;7,70299E+12;8500;0;0;0;0;DIAN IVA 19%;-2
10160;HUEVOS NO ME OLVIDES PIKIS 60GR;7,70212E+12;2900;0;0;0;0;DIAN IVA 19%;-8
10161;SOPA INSTANTANEA AJINOMEN COSTILLA DE RES 80GR;7,75449E+12;2700;0;0;0;0;DIAN IVA 19%;-62
10162;SOPA INSTANTANEA AJINOME GALLINA PICANTE 80GR;7,75449E+12;2700;0;0;0;0;DIAN IVA 19%;-17
10163;SOPAS INSTANTANEA AJINOMEN CARNE 80GR;7,75449E+12;2700;0;0;0;0;DIAN IVA 19%;-93
10362;CEPILLO INFINITA NIÑO;7,70832E+12;1500;0;0;0;0;DIAN IVA 19%;-12
10164;SOPA INSTANTANEA AJINOMEN POLLO CON VERDURA 80GR;7,75449E+12;2700;0;0;0;0;DIAN IVA 19%;-18
10165;SOPA INSTANTANEA AJINOMEN GALLINA 80GR;7,75449E+12;2700;0;0;0;0;DIAN IVA 19%;-15
10399;MEDICARE PAÑITOS HUMEDOS BABY 150GR;7,70325E+12;12200;11750;0;0;0;DIAN IVA 19%;0
10176;JET LECHE Y CALCIO MAS LECHE X24UNID;7,70201E+12;25600;0;0;0;0;DIAN IVA 19%;-8
10174;PAPAS MARGARITA LIMON BOLSAZA 80GR;7,70219E+12;4200;4000;3900;0;0;DIAN IVA 19%;-45
10233;ATUN DOÑA MAGOLA ;7,86594E+12;3500;3300;0;0;0;DIAN IVA 19%;-109
10228;BABYSEC XG/50UNID;7,7072E+12;59600;58100;0;0;0;DIAN IVA 19%;-58
10181;SHAMPO DOVE HIDRATACION Y SUAVIDAD 400ML;7,70201E+12;16500;0;0;0;0;DIAN IVA 19%;-1
10182;SHAMPO DOVE RECONSTRUCCION 200ML;7,89115E+12;9000;0;0;0;0;DIAN IVA 19%;-107
10183;SHAMPOO SAVITAL ANTICASPA 350ML;7,70201E+12;11800;11400;0;0;0;DIAN IVA 19%;-27
10184;SHAMPO DAVO MAS ACONDICIONADO TRATAMIENTO 400ML;7,70201E+12;31500;0;0;0;0;DIAN IVA 19%;-3
10185;FAB LAVADO COMPLETO 2KG MAS 450GR;7,70219E+12;20000;0;0;0;0;DIAN IVA 19%;-11
10186;JUMBO ROSCA MITI MITI X6UNID ;7,70201E+12;12000;0;0;0;0;DIAN IVA 19%;-20
10187;TOSH BARRAS SURTIDOS X10UNID;7,70201E+12;11300;0;0;0;0;DIAN IVA 19%;-8
10198;DETERK FLORAL 2850GR;7,70231E+12;19500;0;0;0;0;DIAN IVA 19%;-2
10189;GEL DE BAÑO Y DUCHA AGRADO 750ML;8,4333E+12;10500;0;0;0;0;DIAN IVA 19%;-18
10202;JABON HUGGIES EXTRA SUAVE 75GR;7,89602E+12;3400;3290;0;0;0;DIAN IVA 19%;-12
10190;GOHNSON AVENA CREMOSO 110GR;7,70203E+12;4300;0;0;0;0;DIAN IVA 19%;-9
10196;MACARRON CORTO COMARRICO 454G;7,70731E+12;2800;2700;0;0;0;DIAN IVA 5%;-188
10194;SPAGHETTI COMA RICO 450GR;7,70731E+12;2800;2700;0;0;0;DIAN IVA 5%;-264
10195;KRYZPO SABOR ORIGINAL 130GR;7,8028E+12;8500;8200;0;0;0;DIAN IVA 19%;-6
10327;YOGUETA YOGUE POPS X12UNID;7,70217E+12;5600;0;0;0;0;DIAN IVA 19%;-21
10464;AVIONCITOS CHOCOLATE;6,92537E+12;2600;0;0;0;0;DIAN IVA 19%;-3
10289;MAYONESA IDEAL X12 85GR;7,70828E+12;10800;0;0;0;0;DIAN IVA 19%;-1
10617;HIT MORA 500 ML;7,70209E+12;2400;2150;0;0;0;DIAN IVA 19%;-38
10197;COLOR ACHIOTE 500GR LA SAZON;7,70777E+12;8400;0;0;0;0;Excluido;-1
10319;JUMBO TURBO 180GR;7,70201E+12;5000;4800;0;0;0;DIAN IVA 19%;-29
10502;SARDINA DOÑA MAGOLA 425GR;7,7095E+12;4400;4200;0;0;0;DIAN IVA 19%;-33
10210;TOALLAS STAYFREE NORMAL X42UNID;7,70203E+12;13500;13000;0;0;0;Excluido;-20
10329;LA MUÑECA CABELLO DE ANGEL 125GR;7,70202E+12;1000;880;0;0;0;DIAN IVA 5%;-6
10216;AGUA OXIGNTA 10 VOL;7,70262E+12;2200;2100;0;0;0;DIAN IVA 19%;-1
10648;KRYZPO SABOR A POLLO 130GR;7,8028E+12;8500;8200;0;0;0;DIAN IVA 19%;-2
10230;BABYSEC 3G /50UNID;7,7072E+12;47000;46500;0;0;0;DIAN IVA 19%;-21
10238;NOSOTRAS INVISBLE CLASICA X10 UND;7,70203E+12;4600;0;0;0;0;Excluido;-13
10218;MIRAMONTE LECHE ENPOLVO ENTERA 900GR;7,70723E+12;20400;19700;0;0;0;Excluido;-44
10219;CODOS DIANA 125GR ;7,70717E+12;1100;1000;0;0;0;DIAN IVA 5%;-15
10220;CONCHITAS DIANA 125GR;7,70717E+12;1100;1000;0;0;0;DIAN IVA 5%;-10
10221;FORMINANTES DIANA 125GR;7,70717E+12;1100;1000;0;0;0;DIAN IVA 5%;-12
10222;SALCHICHAS CIFUENTES MANGUERA ;AS5;7200;7100;0;0;0;DIAN IVA 5%;-236
10249;VINAGRE DE MANZANA REGIS DE MANZANA 500ML;7,00084E+11;5900;5700;0;0;0;DIAN IVA 19%;-7
11322;ENJUAGUE BUCAL ORAL PLUS CUIDADO COMPLETO 180ML;7,70786E+12;7100;6850;0;0;0;DIAN IVA 19%;-14
10224;SHAMPOO CAPIBELL CEBOOLA MAS ACONDICIONADOR 470;7,70382E+12;24900;0;0;0;0;DIAN IVA 19%;0
10225;JABON CORPORAL AMATIC 750ML;7,70729E+12;11000;10660;0;0;0;DIAN IVA 19%;-1
10226;CREMA HUMEDADA FRESKITOS 800ML;7,70959E+12;8900;8400;0;0;0;DIAN IVA 19%;-3
10227;ACEITE RIQUISIMO NATURAL SABOR A MANTEQUILLA 5L;7,70102E+12;42600;42000;0;0;0;DIAN IVA 19%;-17
10390;CORBATIN DORIA 250GR;7,70209E+12;2200;2100;0;0;0;DIAN IVA 5%;-149
10376;TOALLAS SUAVE NOCTURNA X8UNID;7,70212E+12;3500;3390;0;0;0;Excluido;-104
10364;CEPILLO MATRIX GAFAS;7,45308E+12;3800;3650;0;0;0;DIAN IVA 19%;-3
10299;SONETO ROSADO X100;7,70217E+12;7800;0;0;0;0;DIAN IVA 19%;-7
10768;ACEITUNAS VERDES 180GR;5,90438E+12;3300;0;0;0;0;DIAN IVA 19%;-1
10695;SALCHICHA AMERICANA MIXTA TIPO AMERICANA 1.000GR;7,34191E+11;13000;12800;0;0;0;DIAN IVA 19%;-29
10285;CLORO BLANQUEADOR 2L;7,70733E+12;3500;3300;0;0;0;DIAN IVA 19%;-265
10379;MILLOWS COLOMBINA SNACK 35GR;7,70201E+12;1500;1400;0;0;0;DIAN IVA 19%;-12
10351;CEPILLO LION GUARD LUZ ;070942001823;4500;0;0;0;0;DIAN IVA 19%;-1
10291;SUNTEA LIMON 1.5L;7,70235E+12;1500;1334;0;0;0;DIAN IVA 19%;-187
10250;CREMA YODORA 60 MAS 32 GR ;7,70206E+12;26000;0;0;0;0;DIAN IVA 19%;-17
10235;900;SHAMPO KONZIL SEDA LIQUIDA ;0;0;0;0;0;DIAN IVA 19%;0
10298;BARRILETE NAVIDAD X40;7,70299E+12;7900;0;0;0;0;DIAN IVA 19%;-13
10239;CAFE LA BASTILLA TOSTADO 450GR;7,70203E+12;14700;14400;0;0;0;DIAN IVA 5%;-8
10240;PAPEL ALUMINIO CAJA 7M SUPER BLUE;0734191236183;3500;3400;0;0;0;DIAN IVA 19%;-12
10241;TOALLAS NOSOTRAS EXTRA PROTECCION 6 MAS 6;7,70203E+12;5900;5700;0;0;0;Excluido;-9
10242;MANTEQUILLA MA 250GR;75930868;5800;5550;0;0;0;DIAN IVA 19%;-469
10243;CEPILLO FULLER R392;7,70286E+12;5700;0;0;0;0;DIAN IVA 19%;-2
10244;CUCHARA BICHE 20U;7,70736E+12;1400;1350;0;0;0;DIAN IVA 19%;-10
10245;5400;CEPILLO CON ARAGAN ;0;0;0;0;0;DIAN IVA 19%;0
10246;TENENDOR BICHE 20UND;7,70736E+12;1700;1590;0;0;0;DIAN IVA 19%;-15
10247;TRIDENT 60PIEZA ;7,70213E+12;14000;0;0;0;0;DIAN IVA 19%;-154
10248;LIMAS PARA PIES;7,70929E+12;3000;0;0;0;0;Excluido;-1
10288;MAYONESA IDEAL 85GR;7,70828E+12;1100;1025;0;0;0;DIAN IVA 19%;-8
10251;CREMA YODORA 60GR;CREMA YOD;17500;0;0;0;0;DIAN IVA 19%;-9
10252;CREMA YODORA 32GR;CREMAS45;10000;0;0;0;0;DIAN IVA 19%;-2
10253;HEAD SHOULDERS LIMPIEZA Y REVITALIZACION 180ML;7,50044E+12;12000;11700;0;0;0;DIAN IVA 19%;-73
10254;HEAD SHOULDERS CARBON ACTIVO 700ML;7,50044E+12;32000;31500;0;0;0;DIAN IVA 19%;-2
10255;HEAD SHOULDER 2 EN 1 700ML;7,50044E+12;32000;31200;0;0;0;DIAN IVA 19%;-62
10256;HEAD SHOULDERS CAFEINA 700ML;7,50044E+12;32000;31500;0;0;0;DIAN IVA 19%;-6
10257;HEAD SHOULDERS MEN 700ML;7,50044E+12;32000;31500;0;0;0;DIAN IVA 19%;-5
10258;SALSERO BARRIL ;7,70732E+12;2500;2400;0;0;0;DIAN IVA 19%;-32
10259;SALSERO PEQUEÑO ;7,70732E+12;1800;1700;0;0;0;DIAN IVA 19%;-50
10260;REJILLA LAVAPLATOS;6,91103E+12;5000;0;0;0;0;DIAN IVA 19%;-3
10261;VASOS DE CARTON 7OZ X50UNID;6,96071E+12;7700;0;0;0;0;DIAN IVA 19%;-2
10262;JABONERA FAMILIAR BISAGRA ;7,70286E+12;3600;3500;0;0;0;DIAN IVA 19%;-5
10263;EXPRIMIDOR MUNDOUTIL;7,70942E+12;4700;0;0;0;0;DIAN IVA 19%;-4
10264;GANCHOS PARA ROPA X25 MUNDO UTIL ;7,70943E+12;5500;0;0;0;0;DIAN IVA 19%;-1
10265;COMBO PORTAL MAS TERMO;7,70999E+12;6000;0;0;0;0;DIAN IVA 19%;-1
10266;GANCHO PARA ROPAX10INGEPRO11000;GANCHO SAD52F;11000;0;0;0;0;DIAN IVA 19%;0
10267;LECHE CONDENSADA TROPICO 1300 MAS 130;7,70931E+12;12900;12400;0;0;0;Excluido;-5
10268;MIEL TROPICO 150GR;7,70906E+12;2200;2050;0;0;0;Excluido;0
10269;COLGATE LUMINOUS WHITE 75ML;7,50955E+12;13000;12700;0;0;0;DIAN IVA 19%;-9
10350;CHAMPU AGRADO KERATINA 750ML;8,4333E+12;13000;0;0;0;0;DIAN IVA 19%;-15
10629;VELON SAN JORGE N7;7,70716E+12;4000;0;0;0;0;DIAN IVA 19%;-5
10270;SPAGHETTI DORIA MANTEQUILLA 250GR;7,70209E+12;2700;2600;0;0;0;DIAN IVA 19%;-59
10271;ARRIVO X2 GALLETA CHOCOLATE;8,68104E+12;1000;0;0;0;0;DIAN IVA 19%;-28
10272;COLORANTES 10ML PARA TORTAS;COLORANTES;2800;2630;0;0;0;DIAN IVA 19%;-35
10273;GEL ROLDA MORADA 250GR;7,70734E+12;7300;7050;0;0;0;DIAN IVA 19%;-44
10274;GEL ROLDA AZUL 250GR;7,70734E+12;7300;7050;0;0;0;DIAN IVA 19%;-74
10275;CEPILLO NIÑO PLATINO CON ENBASE;9,7802E+12;2800;0;0;0;0;DIAN IVA 19%;-13
10318;MAIZENA INSTANTANEA 14GR;7,70205E+12;900;0;0;0;0;DIAN IVA 19%;-3
10276;GEL ROLDA BLANCA 250GR;7,70734E+12;7300;7050;0;0;0;DIAN IVA 19%;-81
10277;GEL ROLDA BLANCA 120GR;7,70734E+12;4300;4200;0;0;0;DIAN IVA 19%;-117
10278;GEL ROLDAN MORADA 120GR;7,70734E+12;4300;4200;0;0;0;DIAN IVA 19%;-136
10279;GEL ROLDA AZUL 500GR;7,70734E+12;12700;12300;0;0;0;DIAN IVA 19%;-24
10280;GEL ROLDA ROJA 500GR;7,70734E+12;12700;12300;0;0;0;DIAN IVA 19%;-14
10281;GEL RODAL BLANCA 500GR;7,70734E+12;12000;11700;0;0;0;DIAN IVA 19%;-19
10282;CLORO BLANQUEADR 1L;7,70722E+12;2700;2570;0;0;0;DIAN IVA 19%;-1554
10283;TRULULU MASMELOS CHOCO VAINILLA 50G;7,70299E+12;2000;1850;0;0;0;DIAN IVA 19%;-10
10284;GELATINA GEL FRUTO 500GR TROPICO;7,70999E+12;10400;10000;0;0;0;DIAN IVA 19%;-84
10286;LENTEJA BOGOTA 460GR;7,70719E+12;3800;3700;0;0;0;DIAN IVA 0%;-101
10287;YOGUETA BONBOM X24;7,70217E+12;7600;0;0;0;0;DIAN IVA 19%;-163
10403;ARROZ SONORA 5.000GR;7,7008E+12;19900;0;0;0;0;Excluido;-3
10290;BOCADILLO LONJA EL PRINCIPE 300GR;7,70734E+12;2100;2000;0;0;0;DIAN IVA 19%;-1322
10292;VELON SAN JORGE 10 AZUL ;7,70716E+12;7200;7050;0;0;0;DIAN IVA 19%;-3
10312;SHAMPO NATUVITAL SILVER 300ML;7,70238E+12;18500;0;0;0;0;DIAN IVA 19%;-1
10293;MACARRON LA MUÑECA 1K;7,70202E+12;4800;0;0;0;0;DIAN IVA 5%;-75
10452;ESCOBA MEGADALIA ;DS584GFDS;5500;5125;0;0;0;DIAN IVA 19%;-38
10294;TRULULU GUSANOS GOMITA 90GR;7,70299E+12;1800;1690;0;0;0;DIAN IVA 19%;-12
10295;JABON FRESKITO 75GR;7,70898E+12;700;0;0;0;0;DIAN IVA 19%;0
10296;SHAMPOO SAVITAL COMPLEJO HIALURONICO 100ML;7,70201E+12;3400;3300;0;0;0;DIAN IVA 19%;-104
10308;MIRRINGO GATICOS 1KG;7,70309E+12;9700;9350;0;0;0;DIAN IVA 19%;-6
10297;FABULOSO ALTERNARIVA CLORO 200ML;7,70201E+12;1700;1600;0;0;0;DIAN IVA 19%;-380
10300;CLORO BLANQUEADOR 3.75ML;7,70722E+12;7100;6850;0;0;0;DIAN IVA 19%;-457
10301;LECHE CONDENSADA TUBITO 45GR;7,7091E+12;2000;1884;0;0;0;Excluido;-10
10302;RECOGDOR CON PALO;RECOGEDOR;2500;0;0;0;0;DIAN IVA 19%;-26
10303;CHOKIS CLASICA X6 222GR;7,70219E+12;9800;9700;0;0;0;DIAN IVA 19%;-20
10304;HIT FRUTOS TROPICALES 1L;7,70209E+12;4200;3817;0;0;0;DIAN IVA 19%;-13
10321;CAFE SELLO ROJO 212GR;7,70203E+12;13000;12600;0;0;0;DIAN IVA 5%;-1612
10305;SUPERCOCO BARRA CHOCOLATE 25GR;7,70299E+12;1000;0;0;0;0;DIAN IVA 19%;-62
10306;COLORANTE DE ALIMENTON;4sa1d56;2800;2630;0;0;0;DIAN IVA 19%;-193
10626;AMBIENTADOR REPUESTO ELECTRICO BON AIRE FRUTOS ROJOS ;7,70253E+12;9600;9400;0;0;0;DIAN IVA 19%;-6
10309;BON AIRE NATURAK FRUTAS DEL CARIBE 170GR;7,70253E+12;5600;5400;0;0;0;DIAN IVA 19%;0
10310;BON AIREGEL CANELA 30GR;7,70253E+12;4500;4370;0;0;0;DIAN IVA 19%;-1
10311;CHICLE EN POLVO OKA LOKA X12UNID;7,70299E+12;5400;0;0;0;0;DIAN IVA 19%;0
10378;MILLOWS COLOMBINA FRESA 35GR;7,70201E+12;1300;0;0;0;0;DIAN IVA 19%;-2
10349;SHAMPOO PANTENE MAS ACONDIONADOR 400ML;7,50044E+12;33000;0;0;0;0;DIAN IVA 19%;-1
10313;SHAMPOO NUTRIT RESTAURAMAX ;7,70228E+12;35000;0;0;0;0;DIAN IVA 19%;-5
10314;SHAMPOO NUTRIT KERATINAMAX MAS ACONDICIONADOR;7,70228E+12;35000;0;0;0;0;DIAN IVA 19%;-22
10315;AREPA REPA AMARILLA 1.000GR;7,70291E+12;2900;2800;0;0;0;DIAN IVA 5%;-1113
10360;FRUTIÑO TAMARRINDO 18GR;7,70235E+12;1000;890;0;0;0;DIAN IVA 19%;-232
10316;SUNTEA LIMON MANDARINO 2L 12GR;7,70235E+12;1500;1334;0;0;0;DIAN IVA 19%;-229
10332;CHORIZO CAMPESINO CIFUENTES ;CHORIZO CI;11700;11500;0;0;0;DIAN IVA 19%;-9
10401;JAMON AHUMADO 220GR;JAMON4F;4200;4100;0;0;0;DIAN IVA 19%;-1
10317;MANTECA FRITURA 3.000GR;7,70665E+12;38000;37000;0;0;0;DIAN IVA 19%;-18
10322;CAFE FRAGANCIA 500GR;7,70478E+12;13500;13180;0;0;0;DIAN IVA 5%;-4
10323;CAFE FRAGANCIA 250GR;7,70478E+12;7000;6800;0;0;0;DIAN IVA 5%;-1
10325;COLCAFE INTENSO GRANULADO 50GR;7,70203E+12;13900;13600;0;0;0;DIAN IVA 5%;-50
10331;FIDEO COMARRICO 454GR;7,70731E+12;2800;2700;0;0;0;DIAN IVA 5%;-325
10326;GOL MINI CHOCO POWER X24UNID;7,70201E+12;7500;0;0;0;0;DIAN IVA 19%;0
10402;ATUN DON GABRIEL LOMOS;7,86213E+12;3600;3400;0;0;0;DIAN IVA 19%;-194
10392;ARROZ SAN ANDRES 1.000GR;7,70999E+12;3900;3734;0;0;0;Excluido;-593
10363;CEPILLO TOP ORAL ;7,45008E+12;1400;0;0;0;0;DIAN IVA 19%;-17
10330;ELITE DUO X12UNID;7,7072E+12;22000;0;0;0;0;DIAN IVA 19%;-6
10333;CHORIZO ANTIOQUEÑO CIFUENTES;7,70791E+12;12700;12500;0;0;0;DIAN IVA 19%;-55
10334;CHORIZO DE COCTEL CIFUENTES ;CH5SD;12900;12700;0;0;0;DIAN IVA 19%;-18
10335;SHAMPOO TIO NACHO HERBOLARIA MILENARIA 415ML;6,5024E+11;30000;29000;0;0;0;DIAN IVA 19%;-1
10336;SHAMPOO TIO NACHO ANTI CANAS 415ML;6,5024E+11;30000;29000;0;0;0;DIAN IVA 19%;-15
10337;SHAMPOO TIO NACHO ACLARANTE 415ML;6,5024E+11;30000;29000;0;0;0;DIAN IVA 19%;-4
10338;SHAMPOO TIO NACHO ANTI EDAD 415ML;6,5024E+11;30000;29000;0;0;0;DIAN IVA 19%;-2
10354;LUBRIDERM AYUDA A PREVENIR MANCHA Y ARRUGAS 25ML;7,70203E+12;3000;0;0;0;0;DIAN IVA 19%;-4
10339;CEPILLO ORAL B DETOX X3UNID;7,50044E+12;24500;0;0;0;0;DIAN IVA 19%;0
10340;CEPILLO ORAL B SALUD 7 BENEFICIO CARBON ;7,50044E+12;17800;0;0;0;0;DIAN IVA 19%;-7
10341;CHICLE DE AUTO X10 UNID;7,7073E+12;4800;0;0;0;0;DIAN IVA 19%;-2
10377;MILLOWS COLOMBINA 35GR;7,70201E+12;1300;0;0;0;0;DIAN IVA 19%;-1
10342;MARRANETA X12UNID;7,70933E+12;8000;7800;0;0;0;DIAN IVA 19%;-12
10343;WAFER ITALO 77 X24UNID;8,68186E+12;30000;0;0;0;0;Excluido;0
10344;MASMELOS ANGELITOS 60GR;7,60203E+11;1800;1700;0;0;0;DIAN IVA 19%;-60
10345;MAMELO CRISMELO MALVISCO 150GR;7,60203E+11;3500;3400;0;0;0;DIAN IVA 19%;-31
10359;COLCAFE CAPPUCCINO 13GR;7,70203E+12;1300;0;0;0;0;DIAN IVA 19%;-28
10389;KOLA GRANULADA TARRITO ROJO 330GR;7,70256E+12;22800;22400;0;0;0;DIAN IVA 19%;-34
10346;TOALLITAS PEQUEÑIN X60MANZANILLA ;7,70203E+12;5800;5450;0;0;0;DIAN IVA 19%;-39
